h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler,log_A_recup_LT,log_A_recup_MT
1.1392437702509957,0.9312564304341209,0.9036755171702278,0.7664633245477763,1.0344925250237105,1.0478472132992789,0.9487171892747228,0.9041615269596702,41.22917175292969,1.221687316894531,0.5183059692382813,0.7060958862304688,25775.680541992188,0.6616477966308594,293.6961364746094,324.09894409179685,356.4808410644531,-0.041889605686991856,0.14819775491073867,1.4354929133389072,-1.694666796013533,-0.6000815251317297
0.9805336232956336,0.9805336232956336,0.8348053794898569,0.97535435125767,1.0856210465072291,0.45208046720176565,1.0970660103606986,1.0523424544161084,37.47917175292969,1.2466873168945312,0.5433059692382813,0.6810958862304688,29525.680541992188,0.4741477966308594,286.1961364746094,311.59894409179685,348.9808410644531,0.6216611971602038,-0.015720934587297303,0.6070409045348435,-0.9002258674256012,-0.26282566201190793
1.2443902508018885,1.2443902508018885,1.0519219412409895,1.226815001189529,0.8821005171180997,1.0000487663437874,0.8946417776148796,0.8355294244778934,52.47917175292969,1.146687316894531,0.6433059692382813,0.5810958862304688,24525.680541992188,0.7241477966308594,296.1961364746094,321.59894409179685,358.9808410644531,-1.1147260625240274,-0.21910200388822437,0.4082302773283178,-2.554279033102171,-1.0475740906604438
0.8728823463371995,1.0779585421543174,0.9562942755528924,1.0721517044377389,1.273621413330639,1.1012346930814707,1.356206110414551,0.9567071442586024,59.97917175292969,1.2966873168945312,0.5933059692382814,0.7310958862304688,22025.680541992188,0.3491477966308594,291.1961364746094,316.59894409179685,353.9808410644531,0.2681518411539145,-0.3486905748533697,-0.18306895339367577,-0.7480717807242168,-0.3277151107921939
1.0521169109045818,1.1063664981241288,0.9310524473440941,0.9989644241384915,0.9118753477076534,0.9267384871450913,0.7585269835713135,0.9807476756767814,50.60417175292969,1.2591873168945311,0.48080596923828134,0.6185958862304688,27650.680541992188,0.3178977966308594,284.9461364746094,312.84894409179685,350.2308410644531,0.1550470421768295,-0.5929095112945273,-0.35742364896725826,-0.7966584168906603,-0.4269645456772112
1.1807294378432156,0.6557778697418195,0.7818030581209274,1.0998771619418242,0.7143531360770365,1.0236459774640005,0.9229397190327273,1.07820161713584,43.10417175292969,1.209187316894531,0.6308059692382814,0.5685958862304688,20150.680541992188,0.4428977966308594,289.9461364746094,317.84894409179685,355.2308410644531,0.6961368333450172,-0.8742478884472704,-0.45197545717710313,-1.8049247332376448,-1.135341837917354
0.9039010384495849,0.8351416461010989,0.9803484649549005,1.1705607157049145,0.8467280790038619,0.8670002812413651,1.0696177711885024,0.9314921275410316,31.854171752929688,1.2341873168945312,0.6058059692382813,0.6435958862304688,23900.680541992188,0.6303977966308594,287.4461364746094,320.34894409179685,352.7308410644531,0.961102919338394,-0.07287460533811385,1.6548133410630912,-1.6217370028431959,-0.452955101939966
0.6557778697418195,1.1807294378432156,0.8726192447083089,0.8254250060554769,0.9633300177828725,1.230276400810688,1.2199470432368327,1.0279607684636405,54.35417175292969,1.2841873168945312,0.4558059692382813,0.5935958862304688,26400.680541992188,0.5053977966308594,292.4461364746094,325.34894409179685,357.7308410644531,-0.0532898137656977,-0.03825911197487568,1.3610999314654622,-1.1154487305698457,-0.4553562796103341
0.6736020337987387,0.8209779364084392,0.996560237067802,1.0181017307215192,1.205978642128261,1.061986549535266,0.9002087537800065,1.0902401923299225,53.29948425292969,1.2896560668945312,0.5409622192382814,0.6178146362304688,26908.493041992188,0.6948509216308594,287.0555114746094,322.61456909179685,358.5902160644531,-0.33248082231173354,0.45635905094373663,1.0036944798145357,-1.391893995682808,-0.2644888024538172
1.0055577658717876,1.0443825891655834,1.3539380570616888,0.7503561900843287,0.9678538244244461,0.8510075006344922,1.1025643236309337,0.8873270107774377,38.29948425292969,1.189656066894531,0.6409622192382813,0.7178146362304688,21908.493041992188,0.4448509216308594,297.0555114746094,312.61456909179685,348.5902160644531,-0.3212740907798587,-0.5568386551260831,0.11797196366578436,-1.5695961758224513,-0.8434119255081098
1.1082635902890068,0.9487658466375627,1.0968963097528055,1.125189211505416,0.8539756481824576,1.2013776988283071,1.001104424215527,1.2973531790922508,45.79948425292969,1.139656066894531,0.4909622192382813,0.6678146362304688,29408.493041992188,0.3198509216308594,282.0555114746094,317.61456909179685,353.5902160644531,0.04140457256687382,-0.9414851534783156,0.4749300478632271,-1.0893622132901026,-0.8251898430455396
0.958015400241448,0.9967438737524165,1.166049528247557,1.0672430829844641,0.7376638722928756,0.9149185849314045,0.9533646032791998,0.80885640076099,57.04948425292969,1.1146560668945311,0.4659622192382813,0.7428146362304688,25658.493041992188,0.5073509216308594,294.5555114746094,320.11456909179685,351.0902160644531,-0.5598565870016234,-0.6416229051894341,0.22305384933582378,-1.9102257715317401,-1.1545619829682559
0.8378024994166708,1.0971226048387501,1.0441908195184113,0.9708766657123242,0.917059549979304,1.0132846601823664,0.8295706321049237,1.1562909748581771,34.54948425292969,1.1646560668945312,0.6159622192382813,0.6928146362304688,23158.493041992188,0.6323509216308594,279.5555114746094,325.11456909179685,356.0902160644531,0.2926137829185764,-0.2952437001311653,1.2628063327054742,-1.8387804484063621,-0.6256674774711632
1.0796446001417044,1.1283129863974657,1.0694644562842308,1.0944423839306485,1.3011298757262801,0.8058593802337144,1.1347169339112089,1.1203294037993439,43.92448425292969,1.1771560668945311,0.5034622192382813,0.5553146362304688,26283.493041992188,0.6636009216308594,295.8055114746094,318.86456909179685,352.3402160644531,-0.6039807419793397,0.07127535204445129,0.021480942472119235,-1.8609234521810818,-0.6383811750408376
