h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,alpha,T1_prime,T3_prime,T5_prime,log_A_evap_LT,log_A_evap_MT,log_A_GasCooler
0.9850008666965908,1.0077223771432635,0.7075063641693835,0.8942823061987578,0.8134671062580703,1.076974234659502,1.1820035076474849,0.906974551382207,44.85521657915973,1.1206576005720006,0.6331693555054925,0.6075940340044738,28316.198509100548,0.4450812206933286,296.8353835511074,309.86984254511486,347.2340717826644,-0.4904902077161845,-0.7247410680259041,1.5087935362622298
0.9462413049330444,1.1712588842896476,1.0985364393820098,0.8669769905425355,1.1422392975177278,0.8187089151676414,1.0854059805656404,0.924336275342275,59.12737239485279,1.1968106968300425,0.6166070310036852,0.6218307932772824,23514.4922411754,0.3262406310936552,290.08558556696056,320.5683432494244,349.3435920110041,-0.1419857575740456,-0.8749260713782333,1.2968342424151995
1.0126835409680055,1.1295896550072917,0.9433320683977648,0.6633413891039432,1.048815817151523,1.2710284687893882,1.1765499706192288,0.955760368698612,54.104819056409305,1.1011195136315235,0.6293253830420822,0.5602699793880941,25476.18419565909,0.4812872084541069,287.6142410468308,320.81868191266153,351.26661600375417,-0.7218652975836607,-0.795469509672884,1.998736323576052
1.07408061723618,1.0135912683700934,1.2258220001899225,0.7477232724884748,0.7863721069830261,0.879671640557481,0.949643095461734,1.107256042652284,46.393405157565965,1.2383128090602458,0.5248027475915054,0.5879149439808984,29609.32866844845,0.7178195537633405,283.8830905751503,314.6086297416101,357.2759319690761,-0.8728438158155056,0.0300162391410366,1.9648424233941104
1.149412686230968,0.8821018870467532,0.9287666550599972,1.054924946999745,0.6469817465108247,1.1340043836827294,1.1253894975232266,0.9635980016379228,44.69904192213512,1.1881042018273282,0.5158294732992946,0.5584953453490872,20149.124696034727,0.4159028376135738,287.1000096196184,326.35524762376474,349.43842365382375,-0.5608284472968776,-1.09302505348768,0.7896566370721263
0.8879636512835121,1.036681209648232,1.0656563357032438,0.9217611941580102,0.697081003440061,1.0763467667062396,0.7938232872845472,0.8101182293463202,34.76822039433603,1.1477029371308247,0.4656969977433414,0.6096950346480994,21297.320550806337,0.4007436664263019,289.552956167003,314.5430485076053,352.45734628095704,-0.5408220936745559,-1.1549523257447185,1.5340276100054868
1.2180304232398074,1.2688298289634656,0.8374715899481591,1.2167681933163672,0.9672655968481618,1.139273074994754,0.6761177251984516,1.0731511230342905,57.4512601418047,1.1415269919684268,0.4941406004249614,0.7482810994219218,21372.23509702452,0.565092425450749,282.18074589971013,310.4194769938139,361.6427293045202,-0.7963418150248389,-0.7571433217139443,1.0204644612872165
0.8567117900391462,0.9577101981271636,1.28014365873512,0.930383299178516,0.9980468032138774,0.8244067673534408,1.1256932350979048,0.9085824948868256,53.76013569418048,1.2433668212433586,0.6214252157777336,0.7365405302153689,27715.858067704183,0.5966580084746562,290.50185306091515,323.5451377713637,346.5280956911063,-0.2224127810372169,0.1494504401791627,1.322095353974037
1.116075979345517,0.9987547903030952,1.0423167104156537,1.1319668375022771,0.6407986712941512,1.0791299881819918,0.9107954844626364,1.021920577782064,49.72497231910931,1.186774907060918,0.6410431618311614,0.6752966302908476,23335.569715378024,0.2812751319590437,296.6611837141953,317.7403356375967,359.48111130716086,-0.4498555130045721,-1.333463178221362,1.1430420290416503
1.2310759173363996,1.1052363063433188,0.9365003007172128,0.9716796705976796,0.970438082484597,1.0489991770049347,1.0534900302866108,1.145759107113663,35.76045516673989,1.295975029486448,0.5987716000547706,0.6902262206684938,29323.611551665155,0.4454489149139762,281.108425730913,328.1057635612438,357.19575831725746,0.0464431879203686,-0.1732680636824299,1.5574591435268583
