h_single_phase,h_evaporation,h_condensation,h_supercritical,f_single_phase,f_evaporation,f_condensation,f_supercritical,beta,phi,gamma,eta_is,Q,T3_prime,T5_prime,log_A_evap,log_A_GasCooler,log_A_recup
1.2034360042856234,1.0619171390404747,0.8128325227052726,0.9398169292171246,0.9668545600700166,0.9387886940467672,1.0159645341537846,0.8945235362311169,45.38065533049526,1.2241831035534954,0.5878929938274532,0.6539547897112036,20731.95923768444,310.2321929876833,346.077479843245,0.3154605649832773,-0.5957852318035294,-0.7791445857521401
0.98919848176295,1.1233090239991734,1.2448616955897454,1.0336138722715624,1.092125005006514,0.694281319723322,0.9617534173868716,0.9947517264254556,36.92009435153276,1.1091484067625024,0.6101173398218166,0.6174006352862573,26034.48593381378,322.6367763425748,350.50068844583063,0.2572947568305683,0.8419648062717705,-0.9424103219505552
1.1505299346838036,1.284518947398092,0.7854787933059051,1.0018888601172693,1.1136261565070955,0.8487870533623894,1.2255989482874032,1.2656200953453265,35.29584096016525,1.2743073612304752,0.490030048848962,0.7157766731765219,26682.127985550163,319.71773834012816,344.51344618770986,0.8846785894640331,0.393815521961001,-0.2900244555563873
1.0542454037571451,0.9631917825995694,0.9339933269954525,1.014651414782325,0.9204248278584208,0.7193812118461216,0.6023545287410482,0.9059549413318349,36.61458627210526,1.2946977938354791,0.483496516451814,0.6361775047323612,26194.903460096142,313.6332133311961,343.66623813898974,0.7608814411339083,0.1843726280689083,-0.3305123386627936
0.9032320368092314,0.8869395753463766,1.0196110865929138,0.88404853242168,0.913627263903298,0.9472729773938036,1.1637260277883692,1.2718672836995393,35.593147864327634,1.2937755710571384,0.4709135680668801,0.5997428545175261,24634.940438005724,309.73838737977974,345.8533257830964,0.6418669826669753,0.3982598162321481,-0.403678637863534
1.054209340826262,0.8665728355561715,1.216190993359917,1.0036765261388414,0.9587422454272534,1.0027627568784327,1.1869127788746443,1.106162790318321,53.3875342070026,1.249930366348585,0.5772860499087273,0.6734289973208061,23797.8578017923,309.8631649919286,362.4123022317834,0.4590325960367933,0.8127624977858053,-0.546263433448893
1.2307054849698953,0.8776284572551842,0.7846206773230842,1.0746997436868175,0.6547118252896622,1.2514655968412924,0.6889914651387776,0.91562998361586,40.5037577750019,1.1260172480261263,0.5912951452973803,0.6913554433770892,28633.336495718253,326.0338174932824,354.1405907179003,0.19510519525446,1.1594957579302525,-1.1148520091574237
0.9946260941335072,0.9884347435878844,1.174474562823244,1.2176715411692562,0.7727213406702171,1.0490391060646245,0.9485968608879476,1.094861160858328,31.73528029690189,1.2516526391858045,0.4563172289651285,0.58340838158019,25190.817851362182,311.98734649437483,362.4664432230644,0.3719838319651349,0.8351401468459031,-0.6670605286886193
1.2346965483721009,1.0511727962224966,1.001534959152938,1.143890623912781,1.205031140116679,0.9671349206786704,0.9442838701006312,1.1458831674440095,59.07307890422434,1.1049173832917605,0.637242449248738,0.5835238432576636,24791.81877629731,314.6174312423104,351.79995756660264,0.1722479841706977,0.5019217529661717,-0.9786374097616808
0.6070382343865384,1.041503619899503,0.8527737023428074,1.3229773686267334,1.2467451570251926,1.1244108371775234,0.7888732457923269,1.0932714943325794,56.51357654890277,1.1044247103057994,0.4603942567302945,0.5573342853867086,20256.42065806436,312.6831280445397,349.38632266170515,-0.0308219300446848,0.4629060066876477,-1.1654710968384516
1.1232853756562835,1.1240774873554036,1.069315521139491,0.8848978655667926,0.9626445940665432,0.6683297036488172,0.8833274968613687,0.7644662920164316,57.83256849585639,1.1647220438299082,0.5582592670602141,0.6972804030131281,23412.478276261565,315.24992611663873,353.27283725680485,0.2689272078454499,0.9697654172961168,-0.9132256534243964
1.0130570602357256,1.001950283781686,1.0298589543360206,1.1308480955081015,1.086483544458365,1.0353421837162848,0.8334136231801257,0.8909294236262697,59.847234679393054,1.197728638080933,0.5918121038901833,0.6827609055243611,23801.95618785857,309.53847685492184,351.9402337726582,0.4179995518594171,0.4603861931488376,-0.6665300425948777
0.95514889743012,1.2180301115735976,0.9099674684261808,1.0275013008607528,1.0466875231815305,1.115629779083045,1.2628405665135434,0.9628722046672744,35.21685747658462,1.2540814835615586,0.6241938247492171,0.6449261751499628,23988.227808969004,318.5311958181654,345.2632936852348,0.6431922675991014,0.4857088870050662,-0.5213932339341716
1.0137641164803253,0.9603014750143066,1.0104703127485029,1.3284704399826508,1.4618321212682857,0.7782120631330238,1.1403517589721193,0.9888349856349932,41.88726056707976,1.2366590753213011,0.5928173864264856,0.7188340897938394,25801.72369227332,309.5022512718443,355.9665262938041,0.7738385552855613,0.5957094131212248,-0.2674720437229909
0.7018646628098661,1.4080253749884428,0.942202960470736,0.8787552571967273,1.1679362367151864,1.1715631064810397,1.1907332642491235,1.0931008146326018,52.74715427112274,1.1891805412753496,0.6103456166139584,0.7111340305900107,25336.025467268784,324.15713015644724,347.470763650192,0.6012738052054286,0.6204086241481621,-0.6447687294166966
