eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
0.6947525024414063,24347.000122070312,292.1217346191406,307.97772827148435,0.6383985342493752,0.8649777285139005
0.5947525024414063,29347.000122070312,282.1217346191406,317.97772827148435,0.7017269851107847,1.1269259353792573
0.5822525024414062,21222.000122070312,290.8717346191406,321.72772827148435,0.4202765900967477,0.8185655243291785
0.6822525024414063,26222.000122070312,280.8717346191406,311.72772827148435,0.7246769369760111,0.9786554374774471
0.7322525024414063,23722.000122070312,285.8717346191406,316.72772827148435,0.6133857391031886,0.901261976422537
0.6322525024414063,28722.000122070312,295.8717346191406,306.72772827148435,0.8188393530950374,1.0209757283208927
0.6072525024414063,24972.000122070312,283.3717346191406,319.22772827148435,0.5457248540809881,0.9717466876960359
0.7072525024414062,29972.000122070312,293.3717346191406,309.22772827148435,0.8481154299708644,1.0777863641984178
0.6572525024414063,22472.000122070312,298.3717346191406,314.22772827148435,0.5493498270411313,0.828314079842534
0.5572525024414063,27472.000122070312,288.3717346191406,304.22772827148435,0.9395563211971981,0.973617562841082
0.5603775024414063,24503.250122070312,289.9342346191406,315.79022827148435,0.6468558870077133,0.9376429308691846
0.6603775024414062,29503.250122070312,279.9342346191406,305.79022827148435,0.9184765659038122,1.0558089659801706
0.7103775024414063,22003.250122070312,284.9342346191406,320.79022827148435,0.45487421919184284,0.8477342635544014
0.6103775024414063,27003.250122070312,294.9342346191406,310.79022827148435,0.7205340916652097,0.9960874683249844
0.6353775024414063,20753.250122070312,282.4342346191406,313.29022827148435,0.4782076978909454,0.7589213557052175
0.7353775024414063,25753.250122070312,292.4342346191406,303.29022827148435,0.7298215868039731,0.8732343246212371
0.6853775024414063,23253.250122070312,297.4342346191406,318.29022827148435,0.5592696732135533,0.883826607772877
0.5853775024414063,28253.250122070312,287.4342346191406,308.29022827148435,0.8957689338512794,1.0317355859917168
0.5978775024414062,21378.250122070312,296.1842346191406,304.54022827148435,0.5320118183430842,0.7132408009282578
0.6978775024414063,26378.250122070312,286.1842346191406,314.54022827148435,0.7445769910300991,0.9972571041620465
0.7478775024414063,23878.250122070312,281.1842346191406,309.54022827148435,0.6943575608847519,0.8641570524454114
0.6478775024414063,28878.250122070312,291.1842346191406,319.54022827148435,0.7811035080102195,1.1134162763350557
0.6228775024414063,22628.250122070312,288.6842346191406,307.04022827148435,0.7295255507333062,0.7979086707004734
0.7228775024414062,27628.250122070312,298.6842346191406,317.04022827148435,0.7544704404612617,1.0420884630891163
0.6728775024414063,20128.250122070312,293.6842346191406,312.04022827148435,0.42649367333021293,0.7085621874630265
0.5728775024414063,25128.250122070312,283.6842346191406,322.04022827148435,0.49976681725286637,0.9862254553537362
0.5666275024414062,20440.750122070312,285.5592346191406,318.91522827148435,0.370895335059105,0.772149141193419
0.6666275024414063,25440.750122070312,295.5592346191406,308.91522827148435,0.6902330014385305,0.9149828362186794
0.7166275024414063,22940.750122070312,290.5592346191406,313.91522827148435,0.6720966651707387,0.8488720838744137
0.6166275024414063,27940.750122070312,280.5592346191406,303.91522827148435,0.8905803987415253,0.9896306020416503
0.6416275024414063,24190.750122070312,298.0592346191406,321.41522827148435,0.5692587466706097,0.9408851304919479
0.7416275024414063,29190.750122070312,288.0592346191406,311.41522827148435,0.9244152316497912,1.0705424206599985
0.6916275024414062,21690.750122070312,283.0592346191406,316.41522827148435,0.4919632140235358,0.8160463029009221
0.5916275024414063,26690.750122070312,293.0592346191406,306.41522827148435,0.7203651165257497,0.9548470569969735
0.5791275024414063,23565.750122070312,279.3092346191406,312.66522827148435,0.5502873665009872,0.8829908513133254
0.6791275024414063,28565.750122070312,289.3092346191406,322.66522827148435,0.7039395641232133,1.112987278749207
0.7291275024414063,21065.750122070312,294.3092346191406,307.66522827148435,0.5136633766780613,0.7117203164818838
