h_single_phase,h_evaporation,h_condensation,f_single_phase,f_evaporation,f_condensation,beta,phi,gamma,eta_is,Q,T1_prime,T4_prime,log_A_evap,log_A_cond
1.1610594952691498,0.8429765675599561,0.9608718245917335,1.054481920753852,0.9557133047061684,1.0750313119170525,31.025619506835938,1.1265060424804687,0.5115798950195313,0.6209060668945313,23610.610961914062,284.9064636230469,306.34198608398435,0.9852371747796083,1.2559343038414228
0.945640629354825,1.0568235673537094,1.1897818225362102,0.8391445668339499,1.1792093250556936,0.8691624701395246,46.02561950683594,1.2265060424804686,0.6115798950195314,0.7209060668945313,28610.610961914062,294.9064636230469,316.34198608398435,0.7679652931154096,0.9033127477777387
0.9938049137000987,0.699555570088525,0.6981783320877177,1.1092410882309343,0.9029905703031199,0.7746853569736807,57.27561950683594,1.2515060424804687,0.4865798950195313,0.6459060668945313,24860.610961914062,282.4064636230469,308.84198608398435,0.802957951788046,1.3548365774638325
1.3199152675096482,1.008498493962877,1.0083146144668058,0.9066115211937512,1.105416968667937,1.0251342556658207,42.27561950683594,1.1515060424804686,0.5865798950195313,0.7459060668945313,29860.610961914062,292.4064636230469,318.84198608398435,0.5770094996184878,1.0651286406404286
1.0935278031783322,0.9092505141993303,1.111868250137863,1.0063099303667404,1.003347943962664,0.9283888591616918,34.77561950683594,1.2015060424804687,0.5365798950195313,0.6959060668945313,22360.610961914062,297.4064636230469,303.84198608398435,0.6344823572577527,0.743115148409777
0.890908447456634,1.1121108500681323,0.9090299551039727,0.6811914876546042,0.6445589658431468,1.1353363643332248,49.77561950683594,1.1015060424804686,0.6365798950195314,0.5959060668945313,27360.610961914062,287.4064636230469,313.84198608398435,0.26730378634341223,1.3250623331325557
0.857483473980425,0.8790839808760885,1.2619135225332887,0.933713446752842,0.871819311664403,1.1030868096987332,55.40061950683594,1.2140060424804686,0.4990798950195313,0.6584060668945313,26735.610961914062,286.1564636230469,322.59198608398435,0.5924351098197135,0.8449957340041274
1.0664130903259357,1.0830474286926366,0.9847846665051957,1.1426968278658531,1.0771126579588137,0.9007235627232143,40.40061950683594,1.1140060424804685,0.5990798950195313,0.5584060668945313,21735.610961914062,296.1564636230469,312.59198608398435,0.2578827292804467,0.9742499291393077
1.211803176667075,0.9849691929094969,0.878829736029806,0.7885073119883654,1.2416408674695982,1.0015175197334554,32.90061950683594,1.2640060424804687,0.5490798950195314,0.6084060668945312,29235.610961914062,291.1564636230469,317.59198608398435,1.5484151079440902,1.3786268316480526
0.9701104069287966,1.2627608255095681,1.0828335135190958,1.0300066473094307,0.9797870195465451,0.602642880300699,47.90061950683594,1.1640060424804686,0.6490798950195313,0.7084060668945313,24235.610961914062,281.1564636230469,307.59198608398435,0.4665766511399334,0.7589637209517515
0.9196212090568967,0.9361151151680918,0.9359140375593538,0.9827706189771985,1.1381090450703217,0.8303559899507894,59.15061950683594,1.1390060424804687,0.4740798950195313,0.6334060668945313,27985.610961914062,298.6564636230469,320.09198608398435,0.511156526725339,1.214267764337246
1.124127646641963,1.1461718607370428,1.1458769839775407,1.2531728940019764,0.9304333418530797,1.0493951674171098,44.15061950683594,1.2390060424804685,0.5740798950195314,0.7334060668945312,22985.610961914062,288.6564636230469,310.09198608398435,0.7974865786752385,0.9304719863748745
1.0173448899150808,0.7942567640218328,1.0320522540278456,0.8760338773728786,0.7801873535803852,0.9537979433630204,36.65061950683594,1.1890060424804687,0.5240798950195313,0.6834060668945313,25485.610961914062,283.6564636230469,315.09198608398435,1.7784440588607562,1.1094353334422338
0.7473026211182379,1.0322401097280516,0.7937854433133166,1.0805112820452438,1.0269922761395687,1.1755271636697457,51.65061950683594,1.2890060424804686,0.6240798950195313,0.5834060668945313,20485.610961914062,293.6564636230469,305.09198608398435,0.7887888416437905,1.0338752985733124
0.7688435212874273,0.9424916330583182,1.1773606562506354,0.8033261616194224,0.9495375644270065,0.7545873219274071,30.556869506835938,1.1171310424804686,0.5147048950195313,0.7490310668945312,22516.860961914062,287.7189636230469,321.65448608398435,0.9294207534864498,1.4515636962647032
1.0232742770604575,1.155926139916792,0.9547595482581611,1.03602599279965,1.1677435573690538,1.0191944790757252,45.55686950683594,1.2171310424804687,0.6147048950195313,0.6490310668945313,27516.860961914062,297.7189636230469,311.65448608398435,0.8347225712661891,1.0371465921029122
1.1326006911344764,0.8083773357181783,0.8320847871160169,0.9401318556425647,1.0451443940830325,0.9217326516830378,53.05686950683594,1.1671310424804686,0.4647048950195313,0.5990310668945313,20016.860961914062,292.7189636230469,316.65448608398435,0.24406959971301093,0.9477650090843532
0.9263245125263748,1.0382799816428883,1.0503653063750018,1.152221652000073,0.8224545331414008,1.126731930568992,38.05686950683594,1.2671310424804687,0.5647048950195314,0.6990310668945313,25016.860961914062,282.7189636230469,306.65448608398435,1.097592548348434,1.0673308933934655
0.976080962683057,0.887045347167188,0.9018634218319241,0.8841213846061406,1.0980229044031848,1.2168995193426375,34.30686950683594,1.2421310424804686,0.5397048950195313,0.5740310668945313,21266.860961914062,295.2189636230469,319.15448608398435,1.485445682424127,1.1749094125468311
1.2290905968920964,1.0899859355384678,1.1042523967675633,1.0873825779947754,0.895630698719981,0.9719808517886097,49.30686950683594,1.1421310424804687,0.6397048950195313,0.6740310668945313,26266.860961914062,285.2189636230469,309.15448608398435,0.5065795530725892,0.6933812741979113
1.07295785539095,0.9908635732718181,1.0024355555526472,0.9886725829230014,0.9974726364150504,1.0684441995873726,56.80686950683594,1.2921310424804686,0.4897048950195313,0.7240310668945313,23766.860961914062,280.2189636230469,314.15448608398435,0.7935894843806257,1.0094344264621802
0.8664554060849163,1.2958537358486006,0.6272482212231871,1.2819033748605881,1.3707719031483134,0.8603408176372658,41.80686950683594,1.1921310424804685,0.5897048950195314,0.6240310668945312,28766.860961914062,290.2189636230469,304.15448608398435,0.9001454504628457,1.9036984233690182
